revision;file;leftContent;rightContent
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\widget\SearchView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\Main.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\ListMenuItemView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\test\com\actionbarsherlock\internal\ResourcesCompatTest.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\util\ChangelogBuilder.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\io\StatsCsvReaderWriter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\MainListAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\CapitalizingButton.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\widget\ShareActionProvider.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\console\DevConsole.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\view\Rotate3dAnimation.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\DeveloperAccountManager.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\ContentAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\AsyncTasks.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\ObjectAnimator.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\DeveloperConsoleAccount.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\db\AndlyticsContentProvider.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\db\AppStatsTable.java;1
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\view\Menu.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\console\v2\JsonParser.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\AdmobStatsSummary.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\app\SherlockPreferenceActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\MenuItemImpl.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\DeveloperAccount.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\ResourcesCompat.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\ActionBarContextView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\ChartListAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\CommentsListAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\console\v2\AccountManagerAuthenticator.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\IcsView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\ReplyDialog.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\FloatKeyframeSet.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\AnimatorListenerAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\CommentGroup.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\NotificationPreferenceActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\model\Statistic.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\legacy\ChartActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\chart\ChartTextSwitcher.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\TabsLinearLayout.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\Preferences.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\ExportActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\LinksListAdapter.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\dialog\CrashDialog.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\app\SherlockDialogFragment.java;0
